,Experimental,Ligand,Predicted,Cell,Animal,Concentration
27,0.004775,hIL4,0.0072516577541822305,Ramos,Human,-12.7255
28,0.03181264,hIL4,0.06169516874673875,Ramos,Human,-11.7712
29,0.4510201,hIL4,0.3717878582836381,Ramos,Human,-10.817
30,1.0893810000000002,hIL4,0.8421651628480917,Ramos,Human,-9.86273
31,1.128449,hIL4,0.9799046294857569,Ramos,Human,-8.90849
32,1.058623,hIL4,0.99803215380186,Ramos,Human,-7.95424
33,1.1301860000000001,hIL4,1.0,Ramos,Human,-7.0
34,0.014945120000000001,hIL4,0.0008110446153790516,Ramos,Human,-13.6797
35,0.00043409000000000004,hIL4,0.0072516577541822305,Ramos,Human,-12.7255
36,0.02337888,hIL4,0.06169516874673875,Ramos,Human,-11.7712
37,0.44481879999999996,hIL4,0.3717878582836381,Ramos,Human,-10.817
38,1.0534139999999999,hIL4,0.8421651628480917,Ramos,Human,-9.86273
39,1.075738,hIL4,0.9799046294857569,Ramos,Human,-8.90849
40,1.0026869999999999,hIL4,0.99803215380186,Ramos,Human,-7.95424
41,1.091366,hIL4,1.0,Ramos,Human,-7.0
42,0.03850394743,hIL4,8.116413908647007e-05,Ramos,Human,-14.67969757
43,0.0017201076200000001,hIL4,0.0007300034214004309,Ramos,Human,-13.72545506
44,0.0,hIL4,0.006531897976892903,Ramos,Human,-12.77121255
45,0.03047677855,hIL4,0.05586869665469394,Ramos,Human,-11.81697004
46,0.3777620959,hIL4,0.3475406571713397,Ramos,Human,-10.86272753
47,1.0510739649999998,hIL4,0.8276241084249822,Ramos,Human,-9.908485019
48,0.946015084,hIL4,0.9776840827854608,Ramos,Human,-8.954242509
49,1.002910951,hIL4,0.9977767504000514,Ramos,Human,-8.0
50,0.01240457459,hIL4,8.116413908647007e-05,Ramos,Human,-14.67969757
51,0.09027870927000001,hIL4,0.0007300034214004309,Ramos,Human,-13.72545506
52,0.0038665881299999997,hIL4,0.006531897976892903,Ramos,Human,-12.77121255
53,0.02885069604,hIL4,0.05586869665469394,Ramos,Human,-11.81697004
54,0.3464357989,hIL4,0.3475406571713397,Ramos,Human,-10.86272753
55,1.070625011,hIL4,0.8276241084249822,Ramos,Human,-9.908485019
56,0.9727880841,hIL4,0.9776840827854608,Ramos,Human,-8.954242509
57,0.9615207414,hIL4,0.9977767504000514,Ramos,Human,-8.0
58,0.00533624154,hIL4,8.116413908647007e-05,Ramos,Human,-14.67969757
59,0.08565979856,hIL4,0.0007300034214004309,Ramos,Human,-13.72545506
60,0.00176708326,hIL4,0.006531897976892903,Ramos,Human,-12.77121255
61,0.01786328724,hIL4,0.05586869665469394,Ramos,Human,-11.81697004
62,0.36932040190000004,hIL4,0.3475406571713397,Ramos,Human,-10.86272753
63,1.065656183,hIL4,0.8276241084249822,Ramos,Human,-9.908485019
64,0.9808361861,hIL4,0.9776840827854608,Ramos,Human,-8.954242509
65,0.9485737947,hIL4,0.9977767504000514,Ramos,Human,-8.0
0,0.0,hNeo4,1.4304799146753393e-05,Ramos,Human,-14.2247
1,0.0,hNeo4,0.00011443086309442318,Ramos,Human,-13.3216
2,0.0,hNeo4,0.0009148177123850082,Ramos,Human,-12.4185
3,0.00232776,hNeo4,0.007277353971959202,Ramos,Human,-11.5154
4,0.07662714,hNeo4,0.0556898433048567,Ramos,Human,-10.6124
5,0.6123836,hNeo4,0.3310310599227082,Ramos,Human,-9.70927
6,1.048193,hNeo4,0.8664789794802331,Ramos,Human,-8.80618
7,1.042433,hNeo4,1.0860584022540323,Ramos,Human,-7.90309
8,1.057231,hNeo4,1.121478571767153,Ramos,Human,-7.0
9,0.0,hNeo4,1.4304799146753393e-05,Ramos,Human,-14.2247
10,0.0,hNeo4,0.00011443086309442318,Ramos,Human,-13.3216
11,0.0,hNeo4,0.0009148177123850082,Ramos,Human,-12.4185
12,0.0,hNeo4,0.007277353971959202,Ramos,Human,-11.5154
13,0.07988621,hNeo4,0.0556898433048567,Ramos,Human,-10.6124
14,0.6227892,hNeo4,0.3310310599227082,Ramos,Human,-9.70927
15,0.9892588999999999,hNeo4,0.8664789794802331,Ramos,Human,-8.80618
16,1.039882,hNeo4,1.0860584022540323,Ramos,Human,-7.90309
17,0.9872504999999999,hNeo4,1.121478571767153,Ramos,Human,-7.0
18,0.0,hNeo4,5.017303473685515e-05,Ramos,Human,-13.67969757
19,0.00498390156,hNeo4,0.0004513965286248624,Ramos,Human,-12.72545506
20,0.0,hNeo4,0.004049591435456876,Ramos,Human,-11.77121255
21,0.0275658272,hNeo4,0.03542779905976573,Ramos,Human,-10.81697004
22,0.2882282892,hNeo4,0.2547718203744808,Ramos,Human,-9.862727528
23,0.9678031138000001,hNeo4,0.8163711906551027,Ramos,Human,-8.908485019
24,1.034402152,hNeo4,1.0811672189971437,Ramos,Human,-7.954242509
25,1.0275217220000001,hNeo4,1.121478571767153,Ramos,Human,-7.0
26,0.0,hNeo4,5.017303473685515e-05,Ramos,Human,-13.67969757
27,0.09286809861,hNeo4,0.0004513965286248624,Ramos,Human,-12.72545506
28,0.0,hNeo4,0.004049591435456876,Ramos,Human,-11.77121255
29,0.01576378237,hNeo4,0.03542779905976573,Ramos,Human,-10.81697004
30,0.30353591609999997,hNeo4,0.2547718203744808,Ramos,Human,-9.862727528
31,0.9351369635000001,hNeo4,0.8163711906551027,Ramos,Human,-8.908485019
32,1.012888627,hNeo4,1.0811672189971437,Ramos,Human,-7.954242509
33,1.030244534,hNeo4,1.121478571767153,Ramos,Human,-7.0
34,0.0,hNeo4,5.017303473685515e-05,Ramos,Human,-13.67969757
35,0.07173308295,hNeo4,0.0004513965286248624,Ramos,Human,-12.72545506
36,0.0,hNeo4,0.004049591435456876,Ramos,Human,-11.77121255
37,0.0034466871599999997,hNeo4,0.03542779905976573,Ramos,Human,-10.81697004
38,0.3071750579,hNeo4,0.2547718203744808,Ramos,Human,-9.862727528
39,0.8816695729,hNeo4,0.8163711906551027,Ramos,Human,-8.908485019
40,1.000851466,hNeo4,1.0811672189971437,Ramos,Human,-7.954242509
41,1.003580822,hNeo4,1.121478571767153,Ramos,Human,-7.0
0,0.02406111,hIL13,2.0914882065911894e-09,Ramos,Human,-13.6797
1,0.0137492,hIL13,1.8821548337511497e-08,Ramos,Human,-12.7255
2,0.01814131,hIL13,1.6941610530113847e-07,Ramos,Human,-11.7712
3,0.0040101799999999995,hIL13,1.5245750551338554e-06,Ramos,Human,-10.817
4,0.00190961,hIL13,1.3720370958727278e-05,Ramos,Human,-9.86273
5,0.0024825,hIL13,0.00012334727126315823,Ramos,Human,-8.90849
6,0.0,hIL13,0.0010992995140220712,Ramos,Human,-7.95424
7,0.0,hIL13,0.009094072243665645,Ramos,Human,-7.0
8,0.02499121,hIL13,2.0914882065911894e-09,Ramos,Human,-13.6797
9,0.01258863,hIL13,1.8821548337511497e-08,Ramos,Human,-12.7255
10,0.004775,hIL13,1.6941610530113847e-07,Ramos,Human,-11.7712
11,0.0,hIL13,1.5245750551338554e-06,Ramos,Human,-10.817
12,0.0,hIL13,1.3720370958727278e-05,Ramos,Human,-9.86273
13,0.00948798,hIL13,0.00012334727126315823,Ramos,Human,-8.90849
14,0.00266656,hIL13,0.0010992995140220712,Ramos,Human,-7.95424
15,0.00675941,hIL13,0.009094072243665645,Ramos,Human,-7.0
16,0.0013022700000000001,hIL13,2.0914882065911894e-09,Ramos,Human,-13.6797
17,0.0,hIL13,1.8821548337511497e-08,Ramos,Human,-12.7255
18,0.0,hIL13,1.6941610530113847e-07,Ramos,Human,-11.7712
19,0.0,hIL13,1.5245750551338554e-06,Ramos,Human,-10.817
20,0.0,hIL13,1.3720370958727278e-05,Ramos,Human,-9.86273
21,0.0,hIL13,0.00012334727126315823,Ramos,Human,-8.90849
22,0.0,hIL13,0.0010992995140220712,Ramos,Human,-7.95424
23,0.00502305,hIL13,0.009094072243665645,Ramos,Human,-7.0
24,0.0,hIL13,2.091499909089533e-09,Ramos,Human,-13.67969757
25,0.00471926962,hIL13,1.882349605737182e-08,Ramos,Human,-12.72545506
26,0.00269042473,hIL13,1.69411209687934e-07,Ramos,Human,-11.77121255
27,0.01354033432,hIL13,1.5246802306537627e-06,Ramos,Human,-10.81697004
28,0.00736558903,hIL13,1.3720449044456225e-05,Ramos,Human,-9.862727528
29,0.01151148944,hIL13,0.00012334868421831318,Ramos,Human,-8.908485019
30,0.0033078992600000003,hIL13,0.001099293232979159,Ramos,Human,-7.954242509
31,0.022008556430000003,hIL13,0.009094072243665645,Ramos,Human,-7.0
32,0.0,hIL13,2.091499909089533e-09,Ramos,Human,-13.67969757
33,0.08908898985000001,hIL13,1.882349605737182e-08,Ramos,Human,-12.72545506
34,0.0012072152999999999,hIL13,1.69411209687934e-07,Ramos,Human,-11.77121255
35,0.0,hIL13,1.5246802306537627e-06,Ramos,Human,-10.81697004
36,0.0024669182200000002,hIL13,1.3720449044456225e-05,Ramos,Human,-9.862727528
37,0.0091153503,hIL13,0.00012334868421831318,Ramos,Human,-8.908485019
38,0.00526625804,hIL13,0.001099293232979159,Ramos,Human,-7.954242509
39,0.00400655512,hIL13,0.009094072243665645,Ramos,Human,-7.0
40,0.00162711627,hIL13,2.091499909089533e-09,Ramos,Human,-13.67969757
41,0.08579976556,hIL13,1.882349605737182e-08,Ramos,Human,-12.72545506
42,0.0,hIL13,1.69411209687934e-07,Ramos,Human,-11.77121255
43,0.0,hIL13,1.5246802306537627e-06,Ramos,Human,-10.81697004
44,0.0,hIL13,1.3720449044456225e-05,Ramos,Human,-9.862727528
45,0.01289445906,hIL13,0.00012334868421831318,Ramos,Human,-8.908485019
46,0.0,hIL13,0.001099293232979159,Ramos,Human,-7.954242509
47,0.008905399809999999,hIL13,0.009094072243665645,Ramos,Human,-7.0
0,0.00902542,hIL4,0.002328660201692366,Macrophage,Human,-13.2247
1,0.00071806,hIL4,0.009249319259365665,Macrophage,Human,-12.6227
2,0.00668345,hIL4,0.03601015111748588,Macrophage,Human,-12.0206
3,0.07263419,hIL4,0.13011904188274354,Macrophage,Human,-11.4185
4,0.38338700000000003,hIL4,0.37524064837406207,Macrophage,Human,-10.8165
5,0.8107301,hIL4,0.7094015730054231,Macrophage,Human,-10.2144
6,0.9574788,hIL4,0.9124297472904227,Macrophage,Human,-9.61236
7,0.9212224,hIL4,0.9822778210805881,Macrophage,Human,-9.0103
8,0.932623,hIL4,0.9994917752769912,Macrophage,Human,-8.40824
9,0.9297065999999999,hIL4,0.996123423838956,Macrophage,Human,-7.80618
10,0.9661175,hIL4,0.9659118725819381,Macrophage,Human,-7.20412
11,1.0382989999999999,hIL4,0.8637966265426555,Macrophage,Human,-6.60206
12,0.01644902,hIL4,0.002328660201692366,Macrophage,Human,-13.2247
13,0.00237511,hIL4,0.009249319259365665,Macrophage,Human,-12.6227
14,0.00745674,hIL4,0.03601015111748588,Macrophage,Human,-12.0206
15,0.07935078,hIL4,0.13011904188274354,Macrophage,Human,-11.4185
16,0.37649360000000004,hIL4,0.37524064837406207,Macrophage,Human,-10.8165
17,0.8291343999999999,hIL4,0.7094015730054231,Macrophage,Human,-10.2144
18,0.958716,hIL4,0.9124297472904227,Macrophage,Human,-9.61236
19,1.001954,hIL4,0.9822778210805881,Macrophage,Human,-9.0103
20,0.9649466,hIL4,0.9994917752769912,Macrophage,Human,-8.40824
21,0.9964085,hIL4,0.996123423838956,Macrophage,Human,-7.80618
22,1.057167,hIL4,0.9659118725819381,Macrophage,Human,-7.20412
23,1.0189,hIL4,0.8637966265426555,Macrophage,Human,-6.60206
24,0.01644902,hIL4,0.002328660201692366,Macrophage,Human,-13.2247
25,0.00237511,hIL4,0.009249319259365665,Macrophage,Human,-12.6227
26,0.00745674,hIL4,0.03601015111748588,Macrophage,Human,-12.0206
27,0.07935078,hIL4,0.13011904188274354,Macrophage,Human,-11.4185
28,0.37649360000000004,hIL4,0.37524064837406207,Macrophage,Human,-10.8165
29,0.8291343999999999,hIL4,0.7094015730054231,Macrophage,Human,-10.2144
30,0.958716,hIL4,0.9124297472904227,Macrophage,Human,-9.61236
31,1.001954,hIL4,0.9822778210805881,Macrophage,Human,-9.0103
32,0.9649466,hIL4,0.9994917752769912,Macrophage,Human,-8.40824
33,0.9964085,hIL4,0.996123423838956,Macrophage,Human,-7.80618
34,1.057167,hIL4,0.9659118725819381,Macrophage,Human,-7.20412
35,1.0189,hIL4,0.8637966265426555,Macrophage,Human,-6.60206
36,0.02782013215,hIL4,0.003870606853909022,Macrophage,Human,-13.00336125
37,0.03341982541,hIL4,0.022786534431629216,Macrophage,Human,-12.22521
38,0.05695993723,hIL4,0.12284618296266199,Macrophage,Human,-11.44705875
39,0.3662627397,hIL4,0.45814348589404186,Macrophage,Human,-10.6689075
40,0.8179475519,hIL4,0.8404256653151394,Macrophage,Human,-9.890756252
41,0.9944627237,hIL4,0.9757595211413412,Macrophage,Human,-9.112605002
42,1.029808558,hIL4,1.0,Macrophage,Human,-8.334453751
43,1.052028997,hIL4,0.9884211476373814,Macrophage,Human,-7.556302501
44,0.025822789319999997,hIL4,0.003870606853909022,Macrophage,Human,-13.00336125
45,0.02689279441,hIL4,0.022786534431629216,Macrophage,Human,-12.22521
46,0.03948318755,hIL4,0.12284618296266199,Macrophage,Human,-11.44705875
47,0.4049255901,hIL4,0.45814348589404186,Macrophage,Human,-10.6689075
48,0.9188133643999999,hIL4,0.8404256653151394,Macrophage,Human,-9.890756252
49,0.9178503598000001,hIL4,0.9757595211413412,Macrophage,Human,-9.112605002
50,0.9816226627,hIL4,1.0,Macrophage,Human,-8.334453751
51,0.9365397819000001,hIL4,0.9884211476373814,Macrophage,Human,-7.556302501
52,0.022862441929999998,hIL4,0.003870606853909022,Macrophage,Human,-13.00336125
53,0.0238254465,hIL4,0.022786534431629216,Macrophage,Human,-12.22521
54,0.04633122007,hIL4,0.12284618296266199,Macrophage,Human,-11.44705875
55,0.3984698927,hIL4,0.45814348589404186,Macrophage,Human,-10.6689075
56,0.9307260876,hIL4,0.8404256653151394,Macrophage,Human,-9.890756252
57,0.7735780078000001,hIL4,0.9757595211413412,Macrophage,Human,-9.112605002
58,0.9607575636,hIL4,1.0,Macrophage,Human,-8.334453751
59,0.9664999242000001,hIL4,0.9884211476373814,Macrophage,Human,-7.556302501
60,0.08306106531999999,hIL4,0.003870606853909022,Macrophage,Human,-13.00336125
61,0.058999599500000006,hIL4,0.022786534431629216,Macrophage,Human,-12.22521
62,0.07597858393,hIL4,0.12284618296266199,Macrophage,Human,-11.44705875
63,0.3156130773,hIL4,0.45814348589404186,Macrophage,Human,-10.6689075
64,0.8729158323,hIL4,0.8404256653151394,Macrophage,Human,-9.890756252
65,1.0688223270000001,hIL4,0.9757595211413412,Macrophage,Human,-9.112605002
66,0.9776986151,hIL4,1.0,Macrophage,Human,-8.334453751
67,0.9989144410999999,hIL4,0.9884211476373814,Macrophage,Human,-7.556302501
68,0.07885584199000001,hIL4,0.003870606853909022,Macrophage,Human,-13.00336125
69,0.0554583588,hIL4,0.022786534431629216,Macrophage,Human,-12.22521
70,0.07057186822,hIL4,0.12284618296266199,Macrophage,Human,-11.44705875
71,0.317288843,hIL4,0.45814348589404186,Macrophage,Human,-10.6689075
72,0.8476844923,hIL4,0.8404256653151394,Macrophage,Human,-9.890756252
73,1.043907169,hIL4,0.9757595211413412,Macrophage,Human,-9.112605002
74,0.9847178601000001,hIL4,1.0,Macrophage,Human,-8.334453751
75,1.021268523,hIL4,0.9884211476373814,Macrophage,Human,-7.556302501
76,0.07781244072,hIL4,0.003870606853909022,Macrophage,Human,-13.00336125
77,0.044581690939999995,hIL4,0.022786534431629216,Macrophage,Human,-12.22521
78,0.06782108303,hIL4,0.12284618296266199,Macrophage,Human,-11.44705875
79,0.2894015725,hIL4,0.45814348589404186,Macrophage,Human,-10.6689075
80,0.8356695685,hIL4,0.8404256653151394,Macrophage,Human,-9.890756252
81,0.9033641787000001,hIL4,0.9757595211413412,Macrophage,Human,-9.112605002
82,1.004921903,hIL4,1.0,Macrophage,Human,-8.334453751
83,1.012478658,hIL4,0.9884211476373814,Macrophage,Human,-7.556302501
84,0.04520969751,hIL4,0.003870606853909022,Macrophage,Human,-13.00336125
85,0.00621184453,hIL4,0.022786534431629216,Macrophage,Human,-12.22521
86,0.05893229624,hIL4,0.12284618296266199,Macrophage,Human,-11.44705875
87,0.407437404,hIL4,0.45814348589404186,Macrophage,Human,-10.6689075
88,0.8511449507000001,hIL4,0.8404256653151394,Macrophage,Human,-9.890756252
89,0.9412740012,hIL4,0.9757595211413412,Macrophage,Human,-9.112605002
90,0.9779796606,hIL4,1.0,Macrophage,Human,-8.334453751
91,1.032442179,hIL4,0.9884211476373814,Macrophage,Human,-7.556302501
92,0.03069247167,hIL4,0.003870606853909022,Macrophage,Human,-13.00336125
93,0.00706759679,hIL4,0.022786534431629216,Macrophage,Human,-12.22521
94,0.05835160721,hIL4,0.12284618296266199,Macrophage,Human,-11.44705875
95,0.42467469950000003,hIL4,0.45814348589404186,Macrophage,Human,-10.6689075
96,0.8742808243,hIL4,0.8404256653151394,Macrophage,Human,-9.890756252
97,0.9823195470999999,hIL4,0.9757595211413412,Macrophage,Human,-9.112605002
98,1.037087692,hIL4,1.0,Macrophage,Human,-8.334453751
99,0.9524904683,hIL4,0.9884211476373814,Macrophage,Human,-7.556302501
0,0.01004175,hNeo4,0.00015924557561037878,Macrophage,Human,-12.6227
1,0.0,hNeo4,0.0006360725301036299,Macrophage,Human,-12.0206
2,0.0,hNeo4,0.002529143469713104,Macrophage,Human,-11.4185
3,0.0,hNeo4,0.009876425192297958,Macrophage,Human,-10.8165
4,0.00257396,hNeo4,0.03610041213906366,Macrophage,Human,-10.2144
5,0.02073527,hNeo4,0.10734932665944373,Macrophage,Human,-9.61236
6,0.07946125,hNeo4,0.21191741758113306,Macrophage,Human,-9.0103
7,0.1563264,hNeo4,0.2801364904454928,Macrophage,Human,-8.40824
8,0.17755880000000002,hNeo4,0.3046509355606227,Macrophage,Human,-7.80618
9,0.2432002,hNeo4,0.3114496272814693,Macrophage,Human,-7.20412
10,0.2492098,hNeo4,0.3131351103001494,Macrophage,Human,-6.60206
11,0.2788821,hNeo4,0.3133114336949687,Macrophage,Human,-6.0
12,0.0067718299999999995,hNeo4,0.00015924557561037878,Macrophage,Human,-12.6227
13,0.0,hNeo4,0.0006360725301036299,Macrophage,Human,-12.0206
14,0.0,hNeo4,0.002529143469713104,Macrophage,Human,-11.4185
15,0.0,hNeo4,0.009876425192297958,Macrophage,Human,-10.8165
16,0.0,hNeo4,0.03610041213906366,Macrophage,Human,-10.2144
17,0.00904751,hNeo4,0.10734932665944373,Macrophage,Human,-9.61236
18,0.057389289999999996,hNeo4,0.21191741758113306,Macrophage,Human,-9.0103
19,0.1370162,hNeo4,0.2801364904454928,Macrophage,Human,-8.40824
20,0.19006409999999999,hNeo4,0.3046509355606227,Macrophage,Human,-7.80618
21,0.2265192,hNeo4,0.3114496272814693,Macrophage,Human,-7.20412
22,0.2559706,hNeo4,0.3131351103001494,Macrophage,Human,-6.60206
23,0.2502041,hNeo4,0.3133114336949687,Macrophage,Human,-6.0
24,0.00451823,hNeo4,0.00015924557561037878,Macrophage,Human,-12.6227
25,0.0,hNeo4,0.0006360725301036299,Macrophage,Human,-12.0206
26,0.0,hNeo4,0.002529143469713104,Macrophage,Human,-11.4185
27,0.0,hNeo4,0.009876425192297958,Macrophage,Human,-10.8165
28,0.0,hNeo4,0.03610041213906366,Macrophage,Human,-10.2144
29,0.010108029999999999,hNeo4,0.10734932665944373,Macrophage,Human,-9.61236
30,0.06430473,hNeo4,0.21191741758113306,Macrophage,Human,-9.0103
31,0.1276263,hNeo4,0.2801364904454928,Macrophage,Human,-8.40824
32,0.17470870000000002,hNeo4,0.3046509355606227,Macrophage,Human,-7.80618
33,0.221526,hNeo4,0.3114496272814693,Macrophage,Human,-7.20412
34,0.23776509999999998,hNeo4,0.3131351103001494,Macrophage,Human,-6.60206
35,0.26525010000000004,hNeo4,0.3133114336949687,Macrophage,Human,-6.0
36,0.01201972376,hNeo4,0.002369395373526214,Macrophage,Human,-11.44705875
37,0.01094971868,hNeo4,0.013699201329535091,Macrophage,Human,-10.6689075
38,0.02578712249,hNeo4,0.06746872280994987,Macrophage,Human,-9.890756252
39,0.03748584472,hNeo4,0.1950912722518509,Macrophage,Human,-9.112605002
40,0.08506540405999999,hNeo4,0.284913278065361,Macrophage,Human,-8.334453751
41,0.168632801,hNeo4,0.3085854935876896,Macrophage,Human,-7.556302501
42,0.1697384729,hNeo4,0.312871226746738,Macrophage,Human,-6.77815125
43,0.19042523790000002,hNeo4,0.3133114336949687,Macrophage,Human,-6.0
44,0.01387439924,hNeo4,0.002369395373526214,Macrophage,Human,-11.44705875
45,0.0138387324,hNeo4,0.013699201329535091,Macrophage,Human,-10.6689075
46,0.01747674968,hNeo4,0.06746872280994987,Macrophage,Human,-9.890756252
47,0.02660745972,hNeo4,0.1950912722518509,Macrophage,Human,-9.112605002
48,0.1117441975,hNeo4,0.284913278065361,Macrophage,Human,-8.334453751
49,0.1526897253,hNeo4,0.3085854935876896,Macrophage,Human,-7.556302501
50,0.16089309759999998,hNeo4,0.312871226746738,Macrophage,Human,-6.77815125
51,0.17230648510000002,hNeo4,0.3133114336949687,Macrophage,Human,-6.0
52,0.005920694789999999,hNeo4,0.002369395373526214,Macrophage,Human,-11.44705875
53,0.00920204371,hNeo4,0.013699201329535091,Macrophage,Human,-10.6689075
54,0.01647807827,hNeo4,0.06746872280994987,Macrophage,Human,-9.890756252
55,0.02910413824,hNeo4,0.1950912722518509,Macrophage,Human,-9.112605002
56,0.06230996264,hNeo4,0.284913278065361,Macrophage,Human,-8.334453751
57,0.1326449634,hNeo4,0.3085854935876896,Macrophage,Human,-7.556302501
58,0.1596804251,hNeo4,0.312871226746738,Macrophage,Human,-6.77815125
59,0.1634967766,hNeo4,0.3133114336949687,Macrophage,Human,-6.0
60,0.0,hNeo4,0.002369395373526214,Macrophage,Human,-11.44705875
61,0.0,hNeo4,0.013699201329535091,Macrophage,Human,-10.6689075
62,0.0,hNeo4,0.06746872280994987,Macrophage,Human,-9.890756252
63,0.0,hNeo4,0.1950912722518509,Macrophage,Human,-9.112605002
64,0.0,hNeo4,0.284913278065361,Macrophage,Human,-8.334453751
65,0.038467568540000004,hNeo4,0.3085854935876896,Macrophage,Human,-7.556302501
66,0.07565848414000001,hNeo4,0.312871226746738,Macrophage,Human,-6.77815125
67,0.07841336678000001,hNeo4,0.3133114336949687,Macrophage,Human,-6.0
68,0.0,hNeo4,0.002369395373526214,Macrophage,Human,-11.44705875
69,0.0,hNeo4,0.013699201329535091,Macrophage,Human,-10.6689075
70,0.0,hNeo4,0.06746872280994987,Macrophage,Human,-9.890756252
71,0.0,hNeo4,0.1950912722518509,Macrophage,Human,-9.112605002
72,0.0,hNeo4,0.284913278065361,Macrophage,Human,-8.334453751
73,0.034839186529999996,hNeo4,0.3085854935876896,Macrophage,Human,-7.556302501
74,0.05721420892,hNeo4,0.312871226746738,Macrophage,Human,-6.77815125
75,0.06195126321,hNeo4,0.3133114336949687,Macrophage,Human,-6.0
76,0.0,hNeo4,0.002369395373526214,Macrophage,Human,-11.44705875
77,0.0,hNeo4,0.013699201329535091,Macrophage,Human,-10.6689075
78,0.0,hNeo4,0.06746872280994987,Macrophage,Human,-9.890756252
79,0.0,hNeo4,0.1950912722518509,Macrophage,Human,-9.112605002
80,0.0,hNeo4,0.284913278065361,Macrophage,Human,-8.334453751
81,0.03016932449,hNeo4,0.3085854935876896,Macrophage,Human,-7.556302501
82,0.0381987995,hNeo4,0.312871226746738,Macrophage,Human,-6.77815125
83,0.034872782660000004,hNeo4,0.3133114336949687,Macrophage,Human,-6.0
84,0.0,hNeo4,0.013699201329535091,Macrophage,Human,-10.6689075
85,0.0,hNeo4,0.06746872280994987,Macrophage,Human,-9.890756252
86,0.02564964586,hNeo4,0.1950912722518509,Macrophage,Human,-9.112605002
87,0.1528511067,hNeo4,0.284913278065361,Macrophage,Human,-8.334453751
88,0.22886024500000002,hNeo4,0.3085854935876896,Macrophage,Human,-7.556302501
89,0.2713116696,hNeo4,0.312871226746738,Macrophage,Human,-6.77815125
90,0.2454862889,hNeo4,0.3133114336949687,Macrophage,Human,-6.0
91,0.0,hNeo4,0.013699201329535091,Macrophage,Human,-10.6689075
92,0.0,hNeo4,0.06746872280994987,Macrophage,Human,-9.890756252
93,0.03558248458,hNeo4,0.1950912722518509,Macrophage,Human,-9.112605002
94,0.15881081,hNeo4,0.284913278065361,Macrophage,Human,-8.334453751
95,0.2581391973,hNeo4,0.3085854935876896,Macrophage,Human,-7.556302501
96,0.2723202347,hNeo4,0.312871226746738,Macrophage,Human,-6.77815125
97,0.29197197410000003,hNeo4,0.3133114336949687,Macrophage,Human,-6.0
0,0.021462572299999996,hIL13,0.00021398071913489574,Macrophage,Human,-13.00336125
1,0.0,hIL13,0.0012820238961177364,Macrophage,Human,-12.22521
2,0.0,hIL13,0.007625841615790851,Macrophage,Human,-11.44705875
3,0.0,hIL13,0.043505075498392526,Macrophage,Human,-10.6689075
4,0.2736344257,hIL13,0.20155523275984508,Macrophage,Human,-9.890756252
5,0.7841212112,hIL13,0.5106815975482594,Macrophage,Human,-9.112605002
6,0.9303631599000001,hIL13,0.6837523741735549,Macrophage,Human,-8.334453751
7,0.8783762101000001,hIL13,0.7096055044608629,Macrophage,Human,-7.556302501
8,0.00994047937,hIL13,0.00021398071913489574,Macrophage,Human,-13.00336125
9,0.0,hIL13,0.0012820238961177364,Macrophage,Human,-12.22521
10,0.0,hIL13,0.007625841615790851,Macrophage,Human,-11.44705875
11,0.0,hIL13,0.043505075498392526,Macrophage,Human,-10.6689075
